kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at
173,5,34,53,34,34,34,53,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.533Z,2026-01-25T23:26:56.533Z
180,5,35,62,62,62,62,35,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.553Z,2026-01-25T23:26:56.553Z
199,5,39,50,39,39,39,50,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.603Z,2026-01-25T23:26:56.603Z
207,5,41,54,54,54,54,41,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.624Z,2026-01-25T23:26:56.624Z
212,5,42,67,42,42,42,67,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.637Z,2026-01-25T23:26:56.637Z
214,5,43,59,59,43,59,43,false,2025-09-13,KvK #5,a,2026-01-25T23:26:56.642Z,2026-01-25T23:26:56.642Z
228,5,46,55,46,46,46,55,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.694Z,2026-01-25T23:26:56.694Z
234,5,47,66,66,66,66,47,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.714Z,2026-01-25T23:26:56.714Z
295,5,64,65,64,65,64,65,false,2025-09-13,KvK #5,a,2026-01-25T23:26:56.876Z,2026-01-25T23:26:56.876Z
302,5,68,111,68,68,68,111,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.896Z,2026-01-25T23:26:56.896Z
308,5,69,109,109,109,109,69,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.912Z,2026-01-25T23:26:56.912Z
314,5,70,106,106,70,106,70,false,2025-09-13,KvK #5,a,2026-01-25T23:26:56.928Z,2026-01-25T23:26:56.928Z
319,5,71,76,76,76,76,71,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.941Z,2026-01-25T23:26:56.941Z
326,5,72,101,101,101,101,72,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.969Z,2026-01-25T23:26:56.969Z
332,5,73,98,98,98,98,73,true,2025-09-13,KvK #5,a,2026-01-25T23:26:56.987Z,2026-01-25T23:26:56.987Z
339,5,74,99,74,74,74,99,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.006Z,2026-01-25T23:26:57.006Z
344,5,75,91,75,75,75,91,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.021Z,2026-01-25T23:26:57.021Z
357,5,77,94,94,94,94,77,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.070Z,2026-01-25T23:26:57.070Z
361,5,78,80,78,80,78,80,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.086Z,2026-01-25T23:26:57.086Z
367,5,79,88,88,79,88,79,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.108Z,2026-01-25T23:26:57.108Z
377,5,81,104,81,81,81,104,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.142Z,2026-01-25T23:26:57.142Z
383,5,82,96,82,82,82,96,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.161Z,2026-01-25T23:26:57.161Z
388,5,83,97,83,83,83,97,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.175Z,2026-01-25T23:26:57.175Z
393,5,84,105,105,105,105,84,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.188Z,2026-01-25T23:26:57.188Z
397,5,85,112,85,85,85,112,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.198Z,2026-01-25T23:26:57.198Z
402,5,86,87,86,86,86,87,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.211Z,2026-01-25T23:26:57.211Z
412,5,89,110,89,110,89,110,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.243Z,2026-01-25T23:26:57.243Z
415,5,90,113,90,90,90,113,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.251Z,2026-01-25T23:26:57.251Z
420,5,92,114,92,92,92,114,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.264Z,2026-01-25T23:26:57.264Z
424,5,93,100,93,100,93,100,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.274Z,2026-01-25T23:26:57.274Z
430,5,95,107,107,95,107,95,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.290Z,2026-01-25T23:26:57.290Z
452,5,102,115,115,115,115,102,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.353Z,2026-01-25T23:26:57.353Z
454,5,103,108,108,103,108,103,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.358Z,2026-01-25T23:26:57.358Z
485,5,116,137,137,116,137,116,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.435Z,2026-01-25T23:26:57.435Z
490,5,117,158,158,158,158,117,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.447Z,2026-01-25T23:26:57.447Z
495,5,118,119,119,118,119,118,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.460Z,2026-01-25T23:26:57.460Z
504,5,120,140,140,140,140,120,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.482Z,2026-01-25T23:26:57.482Z
509,5,121,138,138,138,138,121,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.494Z,2026-01-25T23:26:57.494Z
514,5,122,126,126,126,126,122,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.509Z,2026-01-25T23:26:57.509Z
519,5,123,157,123,123,123,157,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.523Z,2026-01-25T23:26:57.523Z
524,5,124,147,147,124,147,124,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.535Z,2026-01-25T23:26:57.535Z
528,5,125,149,125,149,125,149,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.545Z,2026-01-25T23:26:57.545Z
537,5,127,154,127,127,127,154,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.569Z,2026-01-25T23:26:57.569Z
543,5,128,153,153,128,153,128,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.583Z,2026-01-25T23:26:57.583Z
547,5,129,148,129,129,129,148,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.593Z,2026-01-25T23:26:57.593Z
552,5,130,168,168,130,168,130,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.606Z,2026-01-25T23:26:57.606Z
556,5,131,150,150,150,150,131,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.615Z,2026-01-25T23:26:57.615Z
560,5,132,164,132,164,132,164,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.625Z,2026-01-25T23:26:57.625Z
563,5,133,146,146,133,146,133,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.632Z,2026-01-25T23:26:57.632Z
568,5,134,141,134,141,134,141,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.645Z,2026-01-25T23:26:57.645Z
571,5,135,169,135,135,135,169,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.653Z,2026-01-25T23:26:57.653Z
576,5,136,167,136,136,136,167,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.666Z,2026-01-25T23:26:57.666Z
584,5,139,152,139,152,139,152,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.685Z,2026-01-25T23:26:57.685Z
593,5,142,163,163,163,163,142,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.707Z,2026-01-25T23:26:57.707Z
595,5,143,176,143,143,143,176,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.711Z,2026-01-25T23:26:57.711Z
598,5,144,145,144,144,144,145,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.719Z,2026-01-25T23:26:57.719Z
620,5,151,190,190,190,190,151,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.776Z,2026-01-25T23:26:57.776Z
631,5,155,156,156,156,156,155,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.809Z,2026-01-25T23:26:57.809Z
643,5,159,174,174,174,174,159,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.842Z,2026-01-25T23:26:57.842Z
644,5,160,192,160,160,160,192,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.844Z,2026-01-25T23:26:57.844Z
645,5,161,187,187,161,187,161,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.847Z,2026-01-25T23:26:57.847Z
649,5,162,179,179,162,179,162,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.858Z,2026-01-25T23:26:57.858Z
657,5,165,199,199,165,199,165,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.879Z,2026-01-25T23:26:57.879Z
658,5,166,173,173,166,173,166,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.881Z,2026-01-25T23:26:57.881Z
663,5,170,193,170,170,170,193,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.894Z,2026-01-25T23:26:57.894Z
664,5,171,201,201,201,201,171,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.897Z,2026-01-25T23:26:57.897Z
667,5,172,197,172,172,172,197,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.905Z,2026-01-25T23:26:57.905Z
670,5,175,200,200,175,200,175,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.912Z,2026-01-25T23:26:57.912Z
677,5,177,203,203,177,203,177,false,2025-09-13,KvK #5,a,2026-01-25T23:26:57.931Z,2026-01-25T23:26:57.931Z
683,5,178,183,178,178,178,183,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.946Z,2026-01-25T23:26:57.946Z
692,5,180,182,180,180,180,182,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.984Z,2026-01-25T23:26:57.984Z
697,5,181,204,181,181,181,204,true,2025-09-13,KvK #5,a,2026-01-25T23:26:57.998Z,2026-01-25T23:26:57.998Z
714,5,184,196,196,196,196,184,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.044Z,2026-01-25T23:26:58.044Z
719,5,185,194,194,185,194,185,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.057Z,2026-01-25T23:26:58.057Z
724,5,186,198,186,186,186,198,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.070Z,2026-01-25T23:26:58.070Z
732,5,188,191,191,188,191,188,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.093Z,2026-01-25T23:26:58.093Z
739,5,189,202,202,202,202,189,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.111Z,2026-01-25T23:26:58.111Z
764,5,195,205,195,205,195,205,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.180Z,2026-01-25T23:26:58.180Z
797,5,206,209,209,209,209,206,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.274Z,2026-01-25T23:26:58.274Z
802,5,207,223,223,223,223,207,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.287Z,2026-01-25T23:26:58.287Z
805,5,208,239,208,208,208,239,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.294Z,2026-01-25T23:26:58.294Z
813,5,210,236,210,210,210,236,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.319Z,2026-01-25T23:26:58.319Z
818,5,211,222,222,222,222,211,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.332Z,2026-01-25T23:26:58.332Z
821,5,212,214,214,212,214,212,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.339Z,2026-01-25T23:26:58.339Z
824,5,213,232,232,213,232,213,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.347Z,2026-01-25T23:26:58.347Z
827,5,215,221,221,215,221,215,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.354Z,2026-01-25T23:26:58.354Z
831,5,216,242,242,242,242,216,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.364Z,2026-01-25T23:26:58.364Z
835,5,217,251,217,251,217,251,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.373Z,2026-01-25T23:26:58.373Z
836,5,218,230,218,218,218,230,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.375Z,2026-01-25T23:26:58.375Z
840,5,219,235,219,219,219,235,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.385Z,2026-01-25T23:26:58.385Z
841,5,220,231,231,231,231,220,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.387Z,2026-01-25T23:26:58.387Z
854,5,224,227,227,227,227,224,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.421Z,2026-01-25T23:26:58.421Z
857,5,225,234,234,225,234,225,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.429Z,2026-01-25T23:26:58.429Z
859,5,226,240,240,240,240,226,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.435Z,2026-01-25T23:26:58.435Z
866,5,228,254,228,254,228,254,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.453Z,2026-01-25T23:26:58.453Z
869,5,229,268,268,268,268,229,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.460Z,2026-01-25T23:26:58.460Z
875,5,233,261,261,261,261,233,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.477Z,2026-01-25T23:26:58.477Z
882,5,237,243,243,243,243,237,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.496Z,2026-01-25T23:26:58.496Z
887,5,238,245,245,245,245,238,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.508Z,2026-01-25T23:26:58.508Z
898,5,241,248,241,248,241,248,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.538Z,2026-01-25T23:26:58.538Z
909,5,244,250,250,250,250,244,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.568Z,2026-01-25T23:26:58.568Z
919,5,246,265,246,246,246,265,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.597Z,2026-01-25T23:26:58.597Z
924,5,247,264,247,247,247,264,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.610Z,2026-01-25T23:26:58.610Z
930,5,249,256,256,249,256,249,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.625Z,2026-01-25T23:26:58.625Z
941,5,252,273,273,273,273,252,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.658Z,2026-01-25T23:26:58.658Z
944,5,253,267,253,267,253,267,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.667Z,2026-01-25T23:26:58.667Z
953,5,255,288,255,255,255,288,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.693Z,2026-01-25T23:26:58.693Z
962,5,257,271,271,257,271,257,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.720Z,2026-01-25T23:26:58.720Z
966,5,258,272,272,272,272,258,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.731Z,2026-01-25T23:26:58.731Z
969,5,259,283,259,259,259,283,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.738Z,2026-01-25T23:26:58.738Z
973,5,260,292,260,260,260,292,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.748Z,2026-01-25T23:26:58.748Z
978,5,262,293,293,293,293,262,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.760Z,2026-01-25T23:26:58.760Z
984,5,263,269,263,269,263,269,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.775Z,2026-01-25T23:26:58.775Z
990,5,266,291,291,291,291,266,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.791Z,2026-01-25T23:26:58.791Z
998,5,270,309,270,309,270,309,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.817Z,2026-01-25T23:26:58.817Z
1009,5,274,284,274,284,274,284,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.847Z,2026-01-25T23:26:58.847Z
1012,5,275,295,275,295,275,295,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.855Z,2026-01-25T23:26:58.855Z
1015,5,276,289,276,276,276,289,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.861Z,2026-01-25T23:26:58.861Z
1018,5,277,290,277,277,277,290,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.869Z,2026-01-25T23:26:58.869Z
1022,5,278,304,278,278,278,304,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.879Z,2026-01-25T23:26:58.879Z
1026,5,279,280,279,279,279,280,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.888Z,2026-01-25T23:26:58.888Z
1033,5,281,308,281,308,281,308,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.906Z,2026-01-25T23:26:58.906Z
1036,5,282,296,296,296,296,282,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.913Z,2026-01-25T23:26:58.913Z
1042,5,285,305,285,285,285,305,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.928Z,2026-01-25T23:26:58.928Z
1045,5,286,299,299,299,299,286,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.935Z,2026-01-25T23:26:58.935Z
1048,5,287,306,287,306,287,306,false,2025-09-13,KvK #5,a,2026-01-25T23:26:58.942Z,2026-01-25T23:26:58.942Z
1065,5,294,303,294,294,294,303,true,2025-09-13,KvK #5,a,2026-01-25T23:26:58.984Z,2026-01-25T23:26:58.984Z
1071,5,297,300,300,300,300,297,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.007Z,2026-01-25T23:26:59.007Z
1073,5,298,307,307,307,307,298,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.012Z,2026-01-25T23:26:59.012Z
1077,5,301,302,302,301,302,301,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.022Z,2026-01-25T23:26:59.022Z
1094,5,310,335,310,335,310,335,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.065Z,2026-01-25T23:26:59.065Z
1100,5,311,316,311,316,311,316,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.079Z,2026-01-25T23:26:59.079Z
1104,5,312,315,312,315,312,315,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.089Z,2026-01-25T23:26:59.089Z
1108,5,313,326,313,313,313,326,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.099Z,2026-01-25T23:26:59.099Z
1111,5,314,360,314,314,314,360,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.108Z,2026-01-25T23:26:59.108Z
1123,5,317,359,359,317,359,317,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.139Z,2026-01-25T23:26:59.139Z
1129,5,318,331,331,331,331,318,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.154Z,2026-01-25T23:26:59.154Z
1133,5,319,346,346,346,346,319,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.165Z,2026-01-25T23:26:59.165Z
1139,5,320,330,330,320,330,320,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.182Z,2026-01-25T23:26:59.182Z
1143,5,321,353,321,321,321,353,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.193Z,2026-01-25T23:26:59.193Z
1146,5,322,338,322,322,322,338,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.202Z,2026-01-25T23:26:59.202Z
1151,5,323,342,342,342,342,323,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.215Z,2026-01-25T23:26:59.215Z
1157,5,324,344,324,324,324,344,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.233Z,2026-01-25T23:26:59.233Z
1163,5,325,361,361,325,361,325,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.249Z,2026-01-25T23:26:59.249Z
1169,5,327,356,356,356,356,327,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.266Z,2026-01-25T23:26:59.266Z
1174,5,328,345,328,328,328,345,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.281Z,2026-01-25T23:26:59.281Z
1177,5,329,352,329,352,329,352,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.290Z,2026-01-25T23:26:59.290Z
1188,5,332,357,357,332,357,332,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.326Z,2026-01-25T23:26:59.326Z
1191,5,333,354,354,354,354,333,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.334Z,2026-01-25T23:26:59.334Z
1195,5,334,336,334,334,334,336,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.345Z,2026-01-25T23:26:59.345Z
1203,5,337,358,337,358,337,358,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.368Z,2026-01-25T23:26:59.368Z
1212,5,339,363,339,339,339,363,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.392Z,2026-01-25T23:26:59.392Z
1215,5,340,365,365,365,365,340,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.400Z,2026-01-25T23:26:59.400Z
1218,5,341,350,350,341,350,341,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.408Z,2026-01-25T23:26:59.408Z
1226,5,343,348,348,348,348,343,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.429Z,2026-01-25T23:26:59.429Z
1237,5,347,351,347,347,347,351,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.459Z,2026-01-25T23:26:59.459Z
1242,5,349,355,349,349,349,355,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.471Z,2026-01-25T23:26:59.471Z
1272,5,362,364,364,364,364,362,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.544Z,2026-01-25T23:26:59.544Z
1280,5,366,399,366,366,366,399,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.567Z,2026-01-25T23:26:59.567Z
1284,5,367,390,390,390,390,367,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.577Z,2026-01-25T23:26:59.577Z
1287,5,368,377,377,377,377,368,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.587Z,2026-01-25T23:26:59.587Z
1291,5,369,400,400,400,400,369,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.598Z,2026-01-25T23:26:59.598Z
1295,5,370,384,384,384,384,370,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.609Z,2026-01-25T23:26:59.609Z
1299,5,371,405,371,371,371,405,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.620Z,2026-01-25T23:26:59.620Z
1301,5,372,416,416,372,416,372,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.626Z,2026-01-25T23:26:59.626Z
1303,5,373,389,373,389,373,389,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.631Z,2026-01-25T23:26:59.631Z
1307,5,374,395,395,374,395,374,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.643Z,2026-01-25T23:26:59.643Z
1310,5,375,393,393,393,393,375,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.654Z,2026-01-25T23:26:59.654Z
1313,5,376,392,392,392,392,376,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.663Z,2026-01-25T23:26:59.663Z
1316,5,378,402,402,402,402,378,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.672Z,2026-01-25T23:26:59.672Z
1319,5,379,387,379,379,379,387,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.679Z,2026-01-25T23:26:59.679Z
1322,5,380,414,380,380,380,414,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.688Z,2026-01-25T23:26:59.688Z
1324,5,381,407,407,407,407,381,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.693Z,2026-01-25T23:26:59.693Z
1328,5,382,409,409,409,409,382,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.703Z,2026-01-25T23:26:59.703Z
1330,5,383,397,397,397,397,383,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.709Z,2026-01-25T23:26:59.709Z
1337,5,385,412,412,412,412,385,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.728Z,2026-01-25T23:26:59.728Z
1340,5,386,413,386,386,386,413,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.737Z,2026-01-25T23:26:59.737Z
1345,5,388,394,394,394,394,388,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.751Z,2026-01-25T23:26:59.751Z
1349,5,391,404,404,404,404,391,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.763Z,2026-01-25T23:26:59.763Z
1356,5,396,411,411,396,411,396,false,2025-09-13,KvK #5,a,2026-01-25T23:26:59.782Z,2026-01-25T23:26:59.782Z
1360,5,398,417,417,417,417,398,true,2025-09-13,KvK #5,a,2026-01-25T23:26:59.795Z,2026-01-25T23:26:59.795Z
