kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at
403,7,86,165,165,165,165,86,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.214Z,2026-01-25T23:26:57.214Z
421,7,92,95,92,92,92,95,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.267Z,2026-01-25T23:26:57.267Z
426,7,93,116,116,116,116,93,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.279Z,2026-01-25T23:26:57.279Z
429,7,94,107,107,94,107,94,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.287Z,2026-01-25T23:26:57.287Z
434,7,96,102,96,96,96,102,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.302Z,2026-01-25T23:26:57.302Z
443,7,99,103,99,103,99,103,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.327Z,2026-01-25T23:26:57.327Z
445,7,100,124,124,124,124,100,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.332Z,2026-01-25T23:26:57.332Z
458,7,104,146,146,146,146,104,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.367Z,2026-01-25T23:26:57.367Z
459,7,105,112,105,105,105,112,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.370Z,2026-01-25T23:26:57.370Z
462,7,106,119,119,119,119,106,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.377Z,2026-01-25T23:26:57.377Z
466,7,108,110,108,110,108,110,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.387Z,2026-01-25T23:26:57.387Z
468,7,109,138,138,109,138,109,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.392Z,2026-01-25T23:26:57.392Z
473,7,111,141,111,141,111,141,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.405Z,2026-01-25T23:26:57.405Z
478,7,113,130,130,130,130,113,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.417Z,2026-01-25T23:26:57.417Z
481,7,114,145,145,145,145,114,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.425Z,2026-01-25T23:26:57.425Z
483,7,115,123,123,123,123,115,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.430Z,2026-01-25T23:26:57.430Z
497,7,118,125,118,118,118,125,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.465Z,2026-01-25T23:26:57.465Z
506,7,120,173,173,120,173,120,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.487Z,2026-01-25T23:26:57.487Z
511,7,121,122,121,121,121,122,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.501Z,2026-01-25T23:26:57.501Z
534,7,126,139,139,139,139,126,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.561Z,2026-01-25T23:26:57.561Z
538,7,127,156,156,156,156,127,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.571Z,2026-01-25T23:26:57.571Z
544,7,128,129,129,128,129,128,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.586Z,2026-01-25T23:26:57.586Z
558,7,131,137,131,131,131,137,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.620Z,2026-01-25T23:26:57.620Z
561,7,132,175,132,175,132,175,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.627Z,2026-01-25T23:26:57.627Z
569,7,134,167,134,167,134,167,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.647Z,2026-01-25T23:26:57.647Z
573,7,135,150,150,135,150,135,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.658Z,2026-01-25T23:26:57.658Z
577,7,136,164,136,164,136,164,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.668Z,2026-01-25T23:26:57.668Z
587,7,140,149,140,140,140,149,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.692Z,2026-01-25T23:26:57.692Z
594,7,142,162,162,162,162,142,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.709Z,2026-01-25T23:26:57.709Z
596,7,143,170,143,143,143,170,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.714Z,2026-01-25T23:26:57.714Z
599,7,144,169,169,169,169,144,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.721Z,2026-01-25T23:26:57.721Z
608,7,147,152,152,152,152,147,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.743Z,2026-01-25T23:26:57.743Z
611,7,148,174,174,148,174,148,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.751Z,2026-01-25T23:26:57.751Z
622,7,151,154,154,151,154,151,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.782Z,2026-01-25T23:26:57.782Z
626,7,153,166,166,153,166,153,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.793Z,2026-01-25T23:26:57.793Z
632,7,155,159,155,159,155,159,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.811Z,2026-01-25T23:26:57.811Z
637,7,157,160,160,157,160,157,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.825Z,2026-01-25T23:26:57.825Z
639,7,158,163,163,163,163,158,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.830Z,2026-01-25T23:26:57.830Z
646,7,161,168,161,161,161,168,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.850Z,2026-01-25T23:26:57.850Z
665,7,171,172,171,172,171,172,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.900Z,2026-01-25T23:26:57.900Z
673,7,176,178,176,176,176,178,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.920Z,2026-01-25T23:26:57.920Z
679,7,177,196,196,177,196,177,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.936Z,2026-01-25T23:26:57.936Z
687,7,179,202,202,202,202,179,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.957Z,2026-01-25T23:26:57.957Z
694,7,180,198,180,180,180,198,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:57.990Z,2026-01-25T23:26:57.990Z
699,7,181,187,187,187,187,181,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.003Z,2026-01-25T23:26:58.003Z
705,7,182,186,182,182,182,186,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.018Z,2026-01-25T23:26:58.018Z
710,7,183,195,183,195,183,195,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.032Z,2026-01-25T23:26:58.032Z
715,7,184,185,184,184,184,185,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.047Z,2026-01-25T23:26:58.047Z
734,7,188,189,188,189,188,189,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.098Z,2026-01-25T23:26:58.098Z
745,7,190,203,203,190,203,190,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.126Z,2026-01-25T23:26:58.126Z
748,7,191,205,205,191,205,191,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.133Z,2026-01-25T23:26:58.133Z
752,7,192,215,215,192,215,192,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.143Z,2026-01-25T23:26:58.143Z
757,7,193,214,193,214,193,214,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.157Z,2026-01-25T23:26:58.157Z
760,7,194,228,228,228,228,194,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.166Z,2026-01-25T23:26:58.166Z
773,7,197,201,201,197,201,197,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.207Z,2026-01-25T23:26:58.207Z
779,7,199,212,199,199,199,212,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.225Z,2026-01-25T23:26:58.225Z
782,7,200,221,200,221,200,221,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.234Z,2026-01-25T23:26:58.234Z
793,7,204,211,211,211,211,204,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.264Z,2026-01-25T23:26:58.264Z
799,7,206,230,230,230,230,206,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.279Z,2026-01-25T23:26:58.279Z
804,7,207,217,217,207,217,207,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.292Z,2026-01-25T23:26:58.292Z
806,7,208,219,219,219,219,208,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.297Z,2026-01-25T23:26:58.297Z
810,7,209,213,213,213,213,209,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.310Z,2026-01-25T23:26:58.310Z
815,7,210,226,210,226,210,226,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.325Z,2026-01-25T23:26:58.325Z
832,7,216,224,216,224,216,224,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.366Z,2026-01-25T23:26:58.366Z
837,7,218,223,223,218,223,218,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.377Z,2026-01-25T23:26:58.377Z
842,7,220,234,234,234,234,220,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.390Z,2026-01-25T23:26:58.390Z
848,7,222,227,222,222,222,227,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.404Z,2026-01-25T23:26:58.404Z
858,7,225,233,225,233,225,233,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.432Z,2026-01-25T23:26:58.432Z
870,7,229,235,235,229,235,229,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.463Z,2026-01-25T23:26:58.463Z
873,7,231,232,231,231,231,232,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.472Z,2026-01-25T23:26:58.472Z
879,7,236,244,236,236,236,244,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.488Z,2026-01-25T23:26:58.488Z
884,7,237,264,264,264,264,237,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.501Z,2026-01-25T23:26:58.501Z
889,7,238,260,238,260,238,260,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.513Z,2026-01-25T23:26:58.513Z
893,7,239,242,242,239,242,239,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.524Z,2026-01-25T23:26:58.524Z
895,7,240,308,240,240,240,308,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.530Z,2026-01-25T23:26:58.530Z
900,7,241,252,252,252,252,241,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.543Z,2026-01-25T23:26:58.543Z
907,7,243,250,250,243,250,243,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.563Z,2026-01-25T23:26:58.563Z
915,7,245,275,275,275,275,245,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.586Z,2026-01-25T23:26:58.586Z
921,7,246,269,246,269,246,269,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.602Z,2026-01-25T23:26:58.602Z
926,7,247,276,276,276,276,247,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.615Z,2026-01-25T23:26:58.615Z
928,7,248,263,248,263,248,263,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.620Z,2026-01-25T23:26:58.620Z
932,7,249,261,261,261,261,249,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.631Z,2026-01-25T23:26:58.631Z
938,7,251,270,270,270,270,251,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.648Z,2026-01-25T23:26:58.648Z
946,7,253,301,301,301,301,253,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.673Z,2026-01-25T23:26:58.673Z
949,7,254,302,254,302,254,302,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.682Z,2026-01-25T23:26:58.682Z
955,7,255,267,267,255,267,255,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.700Z,2026-01-25T23:26:58.700Z
959,7,256,280,256,256,256,280,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.712Z,2026-01-25T23:26:58.712Z
964,7,257,258,257,258,257,258,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.725Z,2026-01-25T23:26:58.725Z
971,7,259,268,259,268,259,268,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.743Z,2026-01-25T23:26:58.743Z
980,7,262,292,262,262,262,292,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.765Z,2026-01-25T23:26:58.765Z
988,7,265,266,265,265,265,266,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.786Z,2026-01-25T23:26:58.786Z
1002,7,271,282,271,271,271,282,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.828Z,2026-01-25T23:26:58.828Z
1003,7,272,288,272,272,272,288,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.831Z,2026-01-25T23:26:58.831Z
1007,7,273,283,273,273,273,283,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.841Z,2026-01-25T23:26:58.841Z
1011,7,274,285,274,274,274,285,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.852Z,2026-01-25T23:26:58.852Z
1020,7,277,299,277,299,277,299,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.874Z,2026-01-25T23:26:58.874Z
1023,7,278,281,278,278,278,281,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.881Z,2026-01-25T23:26:58.881Z
1028,7,279,286,286,286,286,279,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.894Z,2026-01-25T23:26:58.894Z
1040,7,284,303,303,303,303,284,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.923Z,2026-01-25T23:26:58.923Z
1049,7,287,298,298,287,298,287,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.945Z,2026-01-25T23:26:58.945Z
1055,7,289,294,294,294,294,289,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.959Z,2026-01-25T23:26:58.959Z
1057,7,290,300,290,300,290,300,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.964Z,2026-01-25T23:26:58.964Z
1060,7,291,293,293,293,293,291,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.971Z,2026-01-25T23:26:58.971Z
1067,7,295,309,309,309,309,295,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:58.991Z,2026-01-25T23:26:58.991Z
1070,7,296,304,304,296,304,296,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.004Z,2026-01-25T23:26:59.004Z
1072,7,297,306,297,297,297,306,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.009Z,2026-01-25T23:26:59.009Z
1085,7,305,307,307,307,307,305,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.043Z,2026-01-25T23:26:59.043Z
1096,7,310,313,313,313,313,310,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.070Z,2026-01-25T23:26:59.070Z
1101,7,311,344,311,311,311,344,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.082Z,2026-01-25T23:26:59.082Z
1105,7,312,332,312,332,312,332,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.091Z,2026-01-25T23:26:59.091Z
1112,7,314,326,326,314,326,314,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.111Z,2026-01-25T23:26:59.111Z
1115,7,315,321,321,321,321,315,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.119Z,2026-01-25T23:26:59.119Z
1120,7,316,376,376,376,376,316,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.132Z,2026-01-25T23:26:59.132Z
1125,7,317,339,339,339,339,317,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.144Z,2026-01-25T23:26:59.144Z
1130,7,318,363,363,363,363,318,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.157Z,2026-01-25T23:26:59.157Z
1135,7,319,335,335,335,335,319,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.171Z,2026-01-25T23:26:59.171Z
1140,7,320,328,328,328,328,320,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.184Z,2026-01-25T23:26:59.184Z
1148,7,322,334,334,334,334,322,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.207Z,2026-01-25T23:26:59.207Z
1153,7,323,346,323,323,323,346,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.222Z,2026-01-25T23:26:59.222Z
1159,7,324,359,359,324,359,324,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.239Z,2026-01-25T23:26:59.239Z
1164,7,325,371,325,325,325,371,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.252Z,2026-01-25T23:26:59.252Z
1171,7,327,370,327,370,327,370,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.271Z,2026-01-25T23:26:59.271Z
1179,7,329,348,348,348,348,329,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.298Z,2026-01-25T23:26:59.298Z
1182,7,330,372,330,330,330,372,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.307Z,2026-01-25T23:26:59.307Z
1185,7,331,347,347,331,347,331,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.317Z,2026-01-25T23:26:59.317Z
1192,7,333,350,350,350,350,333,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.337Z,2026-01-25T23:26:59.337Z
1200,7,336,365,365,336,365,336,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.359Z,2026-01-25T23:26:59.359Z
1205,7,337,353,337,353,337,353,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.373Z,2026-01-25T23:26:59.373Z
1209,7,338,343,338,338,338,343,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.384Z,2026-01-25T23:26:59.384Z
1216,7,340,382,340,382,340,382,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.403Z,2026-01-25T23:26:59.403Z
1219,7,341,389,389,341,389,341,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.411Z,2026-01-25T23:26:59.411Z
1223,7,342,414,414,414,414,342,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.421Z,2026-01-25T23:26:59.421Z
1232,7,345,392,345,345,345,392,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.446Z,2026-01-25T23:26:59.446Z
1244,7,349,362,362,349,362,349,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.476Z,2026-01-25T23:26:59.476Z
1250,7,351,356,356,351,356,351,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.491Z,2026-01-25T23:26:59.491Z
1253,7,352,380,380,380,380,352,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.499Z,2026-01-25T23:26:59.499Z
1257,7,354,406,354,354,354,406,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.508Z,2026-01-25T23:26:59.508Z
1259,7,355,384,384,355,384,355,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.513Z,2026-01-25T23:26:59.513Z
1263,7,357,358,358,358,358,357,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.523Z,2026-01-25T23:26:59.523Z
1269,7,360,375,375,360,375,360,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.537Z,2026-01-25T23:26:59.537Z
1271,7,361,366,366,361,366,361,false,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.542Z,2026-01-25T23:26:59.542Z
1277,7,364,401,401,401,401,364,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.559Z,2026-01-25T23:26:59.559Z
1286,7,367,397,397,397,397,367,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.583Z,2026-01-25T23:26:59.583Z
1289,7,368,386,368,368,368,386,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.592Z,2026-01-25T23:26:59.592Z
1293,7,369,395,395,395,395,369,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.603Z,2026-01-25T23:26:59.603Z
1305,7,373,377,373,373,373,377,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.637Z,2026-01-25T23:26:59.637Z
1308,7,374,394,374,374,374,394,true,2025-11-08,KvK #7,KvK #7,2026-01-25T23:26:59.646Z,2026-01-25T23:26:59.646Z
