kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at,kingdom_a_age_days,kingdom_b_age_days
2522,10,1,6,1,6,1,6,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:15.651Z,2026-02-04T22:47:15.651Z,341,335
2523,10,3,2,3,3,3,2,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:15.838Z,2026-02-04T22:47:15.838Z,338,339
2524,10,4,5,4,4,4,5,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:16.026Z,2026-02-04T22:47:16.026Z,337,336
2525,10,61,85,61,61,61,85,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:16.215Z,2026-02-04T22:47:16.215Z,308,301
2526,10,62,60,60,62,60,62,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:16.406Z,2026-02-04T22:47:16.406Z,308,308
2527,10,64,96,64,96,64,96,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:16.585Z,2026-02-04T22:47:16.585Z,307,298
2528,10,65,37,65,65,65,37,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:16.768Z,2026-02-04T22:47:16.768Z,307,315
2529,10,11,9,11,11,11,9,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:16.949Z,2026-02-04T22:47:16.949Z,330,332
2530,10,12,23,12,12,12,23,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:17.148Z,2026-02-04T22:47:17.148Z,329,321
2531,10,14,18,14,14,14,18,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:17.334Z,2026-02-04T22:47:17.334Z,327,323
2532,10,16,10,16,16,16,10,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:17.522Z,2026-02-04T22:47:17.522Z,325,331
2533,10,19,8,19,19,19,8,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:17.701Z,2026-02-04T22:47:17.701Z,322,333
2534,10,20,15,20,20,20,15,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:17.884Z,2026-02-04T22:47:17.884Z,322,326
2535,10,21,7,21,21,21,7,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:18.059Z,2026-02-04T22:47:18.059Z,322,334
2536,10,22,25,22,22,22,25,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:18.252Z,2026-02-04T22:47:18.252Z,321,321
2537,10,24,13,24,24,24,13,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:18.427Z,2026-02-04T22:47:18.427Z,321,328
2538,10,27,70,27,70,27,70,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:18.619Z,2026-02-04T22:47:18.619Z,320,306
2539,10,30,29,30,30,30,29,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:18.806Z,2026-02-04T22:47:18.806Z,319,319
2540,10,33,80,33,33,33,80,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:18.992Z,2026-02-04T22:47:18.992Z,317,301
2541,10,35,51,35,35,35,51,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:19.182Z,2026-02-04T22:47:19.182Z,316,312
2542,10,39,53,39,53,39,53,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:19.401Z,2026-02-04T22:47:19.401Z,315,311
2543,10,40,36,40,40,40,36,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:19.594Z,2026-02-04T22:47:19.594Z,315,316
2544,10,41,46,41,41,41,46,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:19.789Z,2026-02-04T22:47:19.789Z,315,313
2545,10,42,87,42,87,42,87,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:20.001Z,2026-02-04T22:47:20.001Z,314,300
2546,10,48,32,48,48,48,32,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:20.202Z,2026-02-04T22:47:20.202Z,313,318
2547,10,54,44,54,44,54,44,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:20.415Z,2026-02-04T22:47:20.415Z,311,314
2548,10,55,72,55,72,55,72,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:20.602Z,2026-02-04T22:47:20.602Z,309,305
2549,10,56,102,56,56,56,102,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:20.864Z,2026-02-04T22:47:20.864Z,310,296
2550,10,57,59,57,57,57,59,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:21.107Z,2026-02-04T22:47:21.107Z,309,309
2551,10,68,82,68,68,68,82,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:21.425Z,2026-02-04T22:47:21.425Z,306,301
2552,10,73,28,73,73,73,28,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:21.687Z,2026-02-04T22:47:21.687Z,305,319
2553,10,75,92,75,75,75,92,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:21.873Z,2026-02-04T22:47:21.873Z,304,299
2554,10,77,43,77,43,77,43,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:22.061Z,2026-02-04T22:47:22.061Z,303,314
2555,10,79,34,79,79,79,34,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:22.253Z,2026-02-04T22:47:22.253Z,302,317
2556,10,81,89,81,81,81,89,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:22.428Z,2026-02-04T22:47:22.428Z,302,300
2557,10,83,47,83,83,83,47,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:22.646Z,2026-02-04T22:47:22.646Z,301,313
2558,10,86,45,86,45,86,45,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:22.868Z,2026-02-04T22:47:22.868Z,300,314
2559,10,88,140,88,140,88,140,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:23.056Z,2026-02-04T22:47:23.056Z,300,286
2560,10,90,162,90,90,90,162,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:23.265Z,2026-02-04T22:47:23.265Z,299,282
2561,10,91,52,91,52,91,52,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:23.460Z,2026-02-04T22:47:23.460Z,299,311
2562,10,93,142,93,142,93,142,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:23.806Z,2026-02-04T22:47:23.806Z,299,286
2563,10,97,38,97,38,97,38,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:24.005Z,2026-02-04T22:47:24.005Z,298,314
2564,10,100,94,100,100,100,94,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:24.261Z,2026-02-04T22:47:24.261Z,297,298
2565,10,104,49,104,104,104,49,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:24.544Z,2026-02-04T22:47:24.544Z,295,312
2566,10,105,67,105,105,105,67,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:24.807Z,2026-02-04T22:47:24.807Z,295,307
2567,10,107,98,107,107,107,98,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:25.050Z,2026-02-04T22:47:25.050Z,294,297
2568,10,108,58,108,108,108,58,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:25.265Z,2026-02-04T22:47:25.265Z,294,309
2569,10,109,159,109,109,109,159,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:25.569Z,2026-02-04T22:47:25.569Z,294,282
2570,10,111,63,111,63,111,63,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:25.760Z,2026-02-04T22:47:25.760Z,293,308
2571,10,113,110,113,113,113,110,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:25.974Z,2026-02-04T22:47:25.974Z,293,293
2572,10,114,31,114,31,114,31,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:26.310Z,2026-02-04T22:47:26.310Z,293,317
2573,10,115,74,115,74,115,74,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:26.634Z,2026-02-04T22:47:26.634Z,293,304
2574,10,117,26,117,26,117,26,false,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:26.905Z,2026-02-04T22:47:26.905Z,292,320
2575,10,118,71,118,118,118,71,true,2026-01-31,KvK #10,KvK #10,2026-02-04T22:47:27.151Z,2026-02-04T22:47:27.151Z,292,305
