kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at,kingdom_a_age_days,kingdom_b_age_days
5500,14,41,227,227,227,227,41,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:29:58.395Z,2026-05-23T17:29:58.395Z,427,378
5501,14,43,68,68,68,68,43,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:29:58.583Z,2026-05-23T17:29:58.583Z,426,418
5502,14,44,87,87,44,87,44,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:00.078Z,2026-05-23T17:30:00.078Z,426,412
5503,14,45,93,93,93,93,45,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:00.272Z,2026-05-23T17:30:00.272Z,426,411
5504,14,46,110,110,110,110,46,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:00.460Z,2026-05-23T17:30:00.460Z,425,405
5505,14,47,218,47,47,47,218,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:00.650Z,2026-05-23T17:30:00.650Z,425,381
5506,14,49,70,70,70,70,49,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:00.840Z,2026-05-23T17:30:00.840Z,424,418
5507,14,51,307,307,307,307,51,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:01.029Z,2026-05-23T17:30:01.029Z,424,362
5508,14,53,54,53,54,53,54,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:01.225Z,2026-05-23T17:30:01.225Z,423,423
5509,14,55,145,145,145,145,55,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:02.534Z,2026-05-23T17:30:02.534Z,421,397
5510,14,56,192,56,56,56,192,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:06.480Z,2026-05-23T17:30:06.480Z,422,386
5511,14,57,162,57,162,57,162,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:10.453Z,2026-05-23T17:30:10.453Z,421,394
5512,14,58,306,306,306,306,58,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:10.687Z,2026-05-23T17:30:10.687Z,421,363
5513,14,60,89,89,60,89,60,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:10.877Z,2026-05-23T17:30:10.877Z,420,412
5514,14,61,200,200,61,200,61,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:11.064Z,2026-05-23T17:30:11.064Z,420,384
5515,14,62,86,86,86,86,62,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:11.255Z,2026-05-23T17:30:11.255Z,420,412
5516,14,63,148,148,148,148,63,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:11.445Z,2026-05-23T17:30:11.445Z,420,397
5517,14,65,115,65,65,65,115,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:11.634Z,2026-05-23T17:30:11.634Z,419,405
5518,14,66,201,201,201,201,66,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:12.129Z,2026-05-23T17:30:12.129Z,419,384
5519,14,67,141,141,67,141,67,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:12.331Z,2026-05-23T17:30:12.331Z,419,398
5520,14,71,76,71,71,71,76,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:12.540Z,2026-05-23T17:30:12.540Z,417,415
5521,14,73,191,191,191,191,73,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:12.732Z,2026-05-23T17:30:12.732Z,417,387
5522,14,74,104,74,104,74,104,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:12.924Z,2026-05-23T17:30:12.924Z,416,407
5523,14,75,169,169,169,169,75,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:13.115Z,2026-05-23T17:30:13.115Z,416,392
5524,14,79,123,123,123,123,79,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:13.302Z,2026-05-23T17:30:13.302Z,414,402
5525,14,80,196,196,80,196,80,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:13.492Z,2026-05-23T17:30:13.492Z,413,386
5526,14,81,181,181,181,181,81,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:13.685Z,2026-05-23T17:30:13.685Z,414,389
5527,14,82,116,82,116,82,116,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:13.898Z,2026-05-23T17:30:13.898Z,413,404
5528,14,83,209,83,209,83,209,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:14.089Z,2026-05-23T17:30:14.089Z,413,383
5529,14,84,130,130,84,130,84,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:14.280Z,2026-05-23T17:30:14.280Z,413,400
5530,14,85,214,214,214,214,85,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:14.502Z,2026-05-23T17:30:14.502Z,413,382
5531,14,90,161,161,90,161,90,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:14.694Z,2026-05-23T17:30:14.694Z,411,394
5532,14,91,107,91,91,91,107,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:14.882Z,2026-05-23T17:30:14.882Z,411,406
5533,14,92,258,258,258,258,92,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:15.076Z,2026-05-23T17:30:15.076Z,411,371
5534,14,94,177,177,177,177,94,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:15.266Z,2026-05-23T17:30:15.266Z,410,390
5535,14,96,243,243,96,243,96,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:15.460Z,2026-05-23T17:30:15.460Z,410,374
5536,14,97,193,193,193,193,97,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:15.652Z,2026-05-23T17:30:15.652Z,410,386
5537,14,98,113,98,98,98,113,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:15.841Z,2026-05-23T17:30:15.841Z,409,405
5538,14,101,220,220,220,220,101,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:16.034Z,2026-05-23T17:30:16.034Z,408,380
5539,14,103,290,290,290,290,103,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:16.227Z,2026-05-23T17:30:16.227Z,407,365
5540,14,106,244,244,244,244,106,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:16.417Z,2026-05-23T17:30:16.417Z,407,374
5541,14,108,167,167,108,167,108,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:16.606Z,2026-05-23T17:30:16.606Z,406,392
5542,14,109,242,242,109,242,109,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:16.794Z,2026-05-23T17:30:16.794Z,406,375
5543,14,112,175,175,112,175,112,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:16.983Z,2026-05-23T17:30:16.983Z,405,391
5544,14,114,119,114,114,114,119,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:17.172Z,2026-05-23T17:30:17.172Z,405,404
5545,14,117,195,117,117,117,195,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:17.361Z,2026-05-23T17:30:17.361Z,404,386
5546,14,120,275,275,120,275,120,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:17.551Z,2026-05-23T17:30:17.551Z,403,368
5547,14,121,293,293,121,293,121,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:17.739Z,2026-05-23T17:30:17.739Z,403,365
5548,14,122,194,194,194,194,122,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:17.927Z,2026-05-23T17:30:17.927Z,403,386
5549,14,124,224,124,124,124,224,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:18.116Z,2026-05-23T17:30:18.116Z,402,379
5550,14,125,267,125,267,125,267,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:18.325Z,2026-05-23T17:30:18.325Z,402,370
5551,14,126,282,282,282,282,126,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:18.514Z,2026-05-23T17:30:18.514Z,402,367
5552,14,127,236,127,127,127,236,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:19.005Z,2026-05-23T17:30:19.005Z,401,376
5553,14,131,249,249,131,249,131,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:19.196Z,2026-05-23T17:30:19.196Z,400,373
5554,14,132,278,278,132,278,132,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:19.388Z,2026-05-23T17:30:19.388Z,400,368
5555,14,133,265,265,265,265,133,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:19.578Z,2026-05-23T17:30:19.578Z,400,370
5556,14,134,186,134,134,134,186,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:19.768Z,2026-05-23T17:30:19.768Z,399,388
5557,14,135,232,232,232,232,135,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:19.957Z,2026-05-23T17:30:19.957Z,399,377
5558,14,136,271,271,271,271,136,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:20.173Z,2026-05-23T17:30:20.173Z,399,369
5559,14,137,250,250,250,250,137,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:20.362Z,2026-05-23T17:30:20.362Z,399,373
5560,14,138,222,222,138,222,138,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:20.572Z,2026-05-23T17:30:20.572Z,399,379
5561,14,139,143,143,143,143,139,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:20.762Z,2026-05-23T17:30:20.762Z,398,398
5562,14,140,301,140,301,140,301,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:20.953Z,2026-05-23T17:30:20.953Z,398,364
5563,14,142,302,302,302,302,142,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:21.140Z,2026-05-23T17:30:21.140Z,398,363
5564,14,144,303,144,303,144,303,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:21.328Z,2026-05-23T17:30:21.328Z,398,363
5565,14,146,182,146,146,146,182,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:21.518Z,2026-05-23T17:30:21.518Z,397,389
5566,14,149,202,202,202,202,149,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:21.705Z,2026-05-23T17:30:21.705Z,397,384
5567,14,150,241,241,241,241,150,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:21.898Z,2026-05-23T17:30:21.898Z,396,375
5568,14,152,223,152,152,152,223,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:22.089Z,2026-05-23T17:30:22.089Z,396,379
5569,14,154,212,154,154,154,212,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:22.279Z,2026-05-23T17:30:22.279Z,396,382
5570,14,155,308,308,308,308,155,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:22.469Z,2026-05-23T17:30:22.469Z,395,363
5571,14,157,286,286,286,286,157,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:22.661Z,2026-05-23T17:30:22.661Z,395,366
5572,14,158,197,197,158,197,158,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:22.855Z,2026-05-23T17:30:22.855Z,395,385
5573,14,159,295,295,295,295,159,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:23.044Z,2026-05-23T17:30:23.044Z,394,364
5574,14,160,176,176,176,176,160,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:23.231Z,2026-05-23T17:30:23.231Z,394,390
5575,14,165,294,294,294,294,165,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:23.420Z,2026-05-23T17:30:23.420Z,393,365
5576,14,166,210,210,210,210,166,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:23.609Z,2026-05-23T17:30:23.609Z,392,383
5577,14,168,180,180,180,180,168,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:23.807Z,2026-05-23T17:30:23.807Z,392,389
5578,14,171,213,171,171,171,213,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:23.998Z,2026-05-23T17:30:23.998Z,391,382
5579,14,172,231,172,172,172,231,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:24.188Z,2026-05-23T17:30:24.188Z,391,378
5580,14,173,276,276,276,276,173,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:24.376Z,2026-05-23T17:30:24.376Z,391,368
5581,14,174,217,217,174,217,174,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:24.566Z,2026-05-23T17:30:24.566Z,391,381
5582,14,178,252,178,178,178,252,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:24.757Z,2026-05-23T17:30:24.757Z,390,373
5583,14,179,263,263,179,263,179,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:24.946Z,2026-05-23T17:30:24.946Z,390,370
5584,14,183,251,251,183,251,183,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:25.133Z,2026-05-23T17:30:25.133Z,389,373
5585,14,184,205,205,184,205,184,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:25.321Z,2026-05-23T17:30:25.321Z,387,384
5586,14,185,291,185,185,185,291,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:25.518Z,2026-05-23T17:30:25.518Z,387,365
5587,14,187,268,187,187,187,268,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:25.707Z,2026-05-23T17:30:25.707Z,388,370
5588,14,188,207,207,207,207,188,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:25.897Z,2026-05-23T17:30:25.897Z,387,383
5589,14,189,272,272,272,272,189,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:26.094Z,2026-05-23T17:30:26.094Z,387,369
5590,14,190,283,283,190,283,190,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:26.282Z,2026-05-23T17:30:26.282Z,387,367
5591,14,198,304,304,304,304,198,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:26.477Z,2026-05-23T17:30:26.477Z,384,363
5592,14,199,240,240,240,240,199,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:26.666Z,2026-05-23T17:30:26.666Z,385,375
5593,14,203,270,203,203,203,270,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:26.875Z,2026-05-23T17:30:26.875Z,384,369
5594,14,204,239,239,204,239,204,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:27.075Z,2026-05-23T17:30:27.075Z,384,376
5595,14,206,237,237,206,237,206,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:27.263Z,2026-05-23T17:30:27.263Z,383,375
5596,14,208,261,208,261,208,261,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:27.456Z,2026-05-23T17:30:27.456Z,383,371
5597,14,211,246,246,246,246,211,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:27.645Z,2026-05-23T17:30:27.645Z,381,374
5598,14,215,253,253,215,253,215,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:27.840Z,2026-05-23T17:30:27.840Z,382,373
5599,14,216,289,216,289,216,289,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:28.029Z,2026-05-23T17:30:28.029Z,381,365
5600,14,219,259,259,259,259,219,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:28.218Z,2026-05-23T17:30:28.218Z,379,371
5601,14,221,260,260,221,260,221,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:28.406Z,2026-05-23T17:30:28.406Z,380,371
5602,14,225,235,235,235,235,225,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:28.625Z,2026-05-23T17:30:28.625Z,379,377
5603,14,226,296,296,296,296,226,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:28.815Z,2026-05-23T17:30:28.815Z,377,364
5604,14,228,279,228,279,228,279,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:29.005Z,2026-05-23T17:30:29.005Z,378,367
5605,14,229,257,229,257,229,257,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:29.214Z,2026-05-23T17:30:29.214Z,378,372
5606,14,230,273,273,230,273,230,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:29.406Z,2026-05-23T17:30:29.406Z,378,369
5607,14,233,254,233,254,233,254,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:29.596Z,2026-05-23T17:30:29.596Z,377,372
5608,14,234,255,234,255,234,255,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:29.784Z,2026-05-23T17:30:29.784Z,377,372
5609,14,238,256,238,238,238,256,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:29.975Z,2026-05-23T17:30:29.975Z,376,372
5610,14,245,247,245,245,245,247,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:30.164Z,2026-05-23T17:30:30.164Z,374,374
5611,14,248,269,269,248,269,248,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:30.389Z,2026-05-23T17:30:30.389Z,374,369
5612,14,262,284,262,284,262,284,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:30.577Z,2026-05-23T17:30:30.577Z,370,366
5613,14,264,292,292,292,292,264,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:30.767Z,2026-05-23T17:30:30.767Z,370,365
5614,14,266,281,281,281,281,266,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:30.956Z,2026-05-23T17:30:30.956Z,370,367
5615,14,274,277,277,274,277,274,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:31.145Z,2026-05-23T17:30:31.145Z,368,368
5616,14,280,305,305,280,305,280,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:31.336Z,2026-05-23T17:30:31.336Z,367,363
5617,14,285,309,309,309,309,285,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:31.526Z,2026-05-23T17:30:31.526Z,366,363
5618,14,287,299,287,299,287,299,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:31.715Z,2026-05-23T17:30:31.715Z,366,364
5619,14,288,297,297,297,297,288,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:31.903Z,2026-05-23T17:30:31.903Z,366,363
5620,14,298,300,300,300,300,298,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:32.095Z,2026-05-23T17:30:32.095Z,364,364
5621,14,310,478,478,478,478,310,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:32.283Z,2026-05-23T17:30:32.283Z,362,339
5622,14,311,441,441,441,441,311,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:32.483Z,2026-05-23T17:30:32.483Z,362,345
5623,14,312,425,312,312,312,425,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:32.686Z,2026-05-23T17:30:32.686Z,362,347
5624,14,313,444,444,444,444,313,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:32.875Z,2026-05-23T17:30:32.875Z,362,344
5625,14,314,439,314,314,314,439,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:33.066Z,2026-05-23T17:30:33.066Z,362,345
5626,14,315,397,397,315,397,315,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:33.258Z,2026-05-23T17:30:33.258Z,362,351
5627,14,316,469,469,469,469,316,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:33.446Z,2026-05-23T17:30:33.446Z,362,339
5628,14,317,406,317,317,317,406,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:33.662Z,2026-05-23T17:30:33.662Z,362,350
5629,14,318,330,330,318,330,318,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:33.868Z,2026-05-23T17:30:33.868Z,361,360
5630,14,319,427,427,427,427,319,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:34.067Z,2026-05-23T17:30:34.067Z,361,347
5631,14,320,347,347,320,347,320,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:34.257Z,2026-05-23T17:30:34.257Z,361,358
5632,14,321,460,460,321,460,321,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:34.445Z,2026-05-23T17:30:34.445Z,361,342
5633,14,322,375,322,322,322,375,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:34.634Z,2026-05-23T17:30:34.634Z,361,354
5634,14,323,360,323,360,323,360,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:34.822Z,2026-05-23T17:30:34.822Z,361,356
5635,14,324,396,396,324,396,324,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:35.016Z,2026-05-23T17:30:35.016Z,361,351
5636,14,325,326,325,325,325,326,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:35.207Z,2026-05-23T17:30:35.207Z,360,360
5637,14,327,332,332,332,332,327,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:35.397Z,2026-05-23T17:30:35.397Z,360,360
5638,14,328,415,415,328,415,328,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:35.586Z,2026-05-23T17:30:35.586Z,360,348
5639,14,329,494,494,494,494,329,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:35.799Z,2026-05-23T17:30:35.799Z,360,336
5640,14,331,412,412,412,412,331,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:35.988Z,2026-05-23T17:30:35.988Z,360,349
5641,14,333,371,371,371,371,333,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:36.179Z,2026-05-23T17:30:36.179Z,359,354
5642,14,334,445,445,334,445,334,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:36.368Z,2026-05-23T17:30:36.368Z,359,344
5643,14,335,499,335,335,335,499,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:36.560Z,2026-05-23T17:30:36.560Z,359,335
5644,14,336,383,383,336,383,336,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:36.769Z,2026-05-23T17:30:36.769Z,359,353
5645,14,337,419,419,419,419,337,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:36.957Z,2026-05-23T17:30:36.957Z,359,348
5646,14,338,342,342,342,342,338,true,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:37.151Z,2026-05-23T17:30:37.151Z,359,358
5647,14,339,359,359,339,359,339,false,2026-05-23,KvK #14,KvK #14,2026-05-23T17:30:37.340Z,2026-05-23T17:30:37.340Z,359,356
