kvk_id,season_id,kingdom_a,kingdom_b,prep_winner,castle_winner,attacker,defender,castle_captured,season_date,kvk_title,description,created_at,updated_at,kingdom_a_age_days,kingdom_b_age_days
317,9,70,99,99,99,99,70,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:56.936Z,2026-01-25T23:26:56.936Z,278,269
323,9,71,93,93,93,93,71,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:56.951Z,2026-01-25T23:26:56.951Z,277,271
330,9,72,126,72,126,72,126,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:56.981Z,2026-01-25T23:26:56.981Z,277,262
335,9,73,120,73,73,73,120,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:56.995Z,2026-01-25T23:26:56.995Z,277,263
342,9,74,82,82,82,82,74,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.015Z,2026-01-25T23:26:57.015Z,276,273
347,9,75,142,75,75,75,142,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.032Z,2026-01-25T23:26:57.032Z,276,258
353,9,76,77,77,77,77,76,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.054Z,2026-01-25T23:26:57.054Z,275,275
364,9,78,101,78,101,78,101,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.098Z,2026-01-25T23:26:57.098Z,275,268
368,9,79,87,79,79,79,87,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.112Z,2026-01-25T23:26:57.112Z,274,272
373,9,80,122,80,80,80,122,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.130Z,2026-01-25T23:26:57.130Z,273,263
380,9,81,97,97,97,97,81,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.151Z,2026-01-25T23:26:57.151Z,274,270
392,9,83,91,83,91,83,91,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.185Z,2026-01-25T23:26:57.185Z,273,271
395,9,84,95,84,84,84,95,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.192Z,2026-01-25T23:26:57.192Z,273,270
400,9,85,94,85,85,85,94,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.206Z,2026-01-25T23:26:57.206Z,273,270
405,9,86,90,86,86,86,90,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.221Z,2026-01-25T23:26:57.221Z,272,271
411,9,88,107,88,88,88,107,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.240Z,2026-01-25T23:26:57.240Z,272,266
414,9,89,133,133,89,133,89,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.248Z,2026-01-25T23:26:57.248Z,272,260
422,9,92,162,162,162,162,92,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.269Z,2026-01-25T23:26:57.269Z,271,254
440,9,98,104,98,98,98,104,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.320Z,2026-01-25T23:26:57.320Z,269,267
447,9,100,139,139,139,139,100,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.339Z,2026-01-25T23:26:57.339Z,269,258
456,9,103,119,103,103,103,119,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.362Z,2026-01-25T23:26:57.362Z,267,264
460,9,105,135,105,135,105,135,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.372Z,2026-01-25T23:26:57.372Z,267,259
463,9,106,124,124,106,124,106,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.379Z,2026-01-25T23:26:57.379Z,267,262
467,9,108,131,108,131,108,131,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.390Z,2026-01-25T23:26:57.390Z,266,260
469,9,109,130,130,130,130,109,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.395Z,2026-01-25T23:26:57.395Z,266,260
471,9,110,145,145,145,145,110,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.400Z,2026-01-25T23:26:57.400Z,265,257
474,9,111,115,115,111,115,111,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.407Z,2026-01-25T23:26:57.407Z,265,265
476,9,112,172,172,172,172,112,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.412Z,2026-01-25T23:26:57.412Z,265,251
479,9,113,152,113,152,113,152,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.420Z,2026-01-25T23:26:57.420Z,265,256
482,9,114,147,114,114,114,147,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.427Z,2026-01-25T23:26:57.427Z,265,257
488,9,116,165,116,116,116,165,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.442Z,2026-01-25T23:26:57.442Z,264,253
493,9,117,141,141,117,141,117,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.455Z,2026-01-25T23:26:57.455Z,264,258
499,9,118,121,118,121,118,121,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.470Z,2026-01-25T23:26:57.470Z,264,263
522,9,123,174,123,123,123,174,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.530Z,2026-01-25T23:26:57.530Z,262,251
531,9,125,148,125,125,125,148,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.553Z,2026-01-25T23:26:57.553Z,262,257
540,9,127,144,144,144,144,127,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.577Z,2026-01-25T23:26:57.577Z,261,258
546,9,128,132,132,128,132,128,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.591Z,2026-01-25T23:26:57.591Z,261,260
550,9,129,149,149,149,149,129,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.600Z,2026-01-25T23:26:57.600Z,261,257
570,9,134,160,134,160,134,160,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.650Z,2026-01-25T23:26:57.650Z,259,254
578,9,136,166,166,166,166,136,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.671Z,2026-01-25T23:26:57.671Z,259,252
580,9,137,154,154,154,154,137,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.676Z,2026-01-25T23:26:57.676Z,259,256
583,9,138,163,163,163,163,138,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.682Z,2026-01-25T23:26:57.682Z,259,253
588,9,140,143,143,140,143,140,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.694Z,2026-01-25T23:26:57.694Z,258,258
606,9,146,173,146,146,146,173,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.738Z,2026-01-25T23:26:57.738Z,257,251
617,9,150,155,155,150,155,150,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.768Z,2026-01-25T23:26:57.768Z,256,255
623,9,151,167,167,151,167,151,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.785Z,2026-01-25T23:26:57.785Z,256,252
627,9,153,175,175,153,175,153,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.796Z,2026-01-25T23:26:57.796Z,256,251
635,9,156,170,156,156,156,170,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.820Z,2026-01-25T23:26:57.820Z,255,251
638,9,157,168,168,168,168,157,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.827Z,2026-01-25T23:26:57.827Z,255,252
641,9,158,159,158,159,158,159,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.836Z,2026-01-25T23:26:57.836Z,255,254
647,9,161,164,161,161,161,164,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.853Z,2026-01-25T23:26:57.853Z,254,253
662,9,169,171,171,171,171,169,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.892Z,2026-01-25T23:26:57.892Z,252,251
675,9,176,228,228,176,228,176,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.925Z,2026-01-25T23:26:57.925Z,250,238
681,9,177,214,214,214,214,177,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.941Z,2026-01-25T23:26:57.941Z,250,242
686,9,178,205,205,205,205,178,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.954Z,2026-01-25T23:26:57.954Z,250,244
689,9,179,197,179,179,179,197,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.972Z,2026-01-25T23:26:57.972Z,250,245
695,9,180,235,235,235,235,180,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:57.993Z,2026-01-25T23:26:57.993Z,249,237
701,9,181,182,181,181,181,182,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.008Z,2026-01-25T23:26:58.008Z,249,249
712,9,183,217,217,217,217,183,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.039Z,2026-01-25T23:26:58.039Z,249,241
716,9,184,223,223,223,223,184,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.049Z,2026-01-25T23:26:58.049Z,247,239
722,9,185,209,185,185,185,209,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.064Z,2026-01-25T23:26:58.064Z,247,243
726,9,186,216,186,186,186,216,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.076Z,2026-01-25T23:26:58.076Z,248,241
729,9,187,198,187,187,187,198,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.084Z,2026-01-25T23:26:58.084Z,248,244
736,9,188,200,200,200,200,188,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.103Z,2026-01-25T23:26:58.103Z,247,244
742,9,189,213,213,213,213,189,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.119Z,2026-01-25T23:26:58.119Z,247,242
746,9,190,194,194,194,194,190,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.128Z,2026-01-25T23:26:58.128Z,247,246
750,9,191,196,196,196,196,191,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.138Z,2026-01-25T23:26:58.138Z,247,246
754,9,192,208,208,208,208,192,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.148Z,2026-01-25T23:26:58.148Z,246,243
758,9,193,224,193,224,193,224,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.160Z,2026-01-25T23:26:58.160Z,246,239
767,9,195,203,203,203,203,195,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.190Z,2026-01-25T23:26:58.190Z,246,244
781,9,199,211,199,199,199,211,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.231Z,2026-01-25T23:26:58.231Z,245,241
785,9,201,231,231,231,231,201,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.241Z,2026-01-25T23:26:58.241Z,244,238
788,9,202,225,202,225,202,225,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.250Z,2026-01-25T23:26:58.250Z,244,239
794,9,204,215,204,204,204,215,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.267Z,2026-01-25T23:26:58.267Z,244,242
801,9,206,207,207,207,207,206,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.284Z,2026-01-25T23:26:58.284Z,243,243
817,9,210,219,219,210,219,210,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.330Z,2026-01-25T23:26:58.330Z,243,239
823,9,212,232,232,232,232,212,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.344Z,2026-01-25T23:26:58.344Z,242,237
838,9,218,221,221,221,221,218,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.380Z,2026-01-25T23:26:58.380Z,241,240
844,9,220,233,220,233,220,233,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.394Z,2026-01-25T23:26:58.394Z,240,237
850,9,222,229,222,222,222,229,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.409Z,2026-01-25T23:26:58.409Z,239,238
861,9,226,234,234,234,234,226,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.439Z,2026-01-25T23:26:58.439Z,237,237
864,9,227,230,230,230,230,227,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.448Z,2026-01-25T23:26:58.448Z,238,238
880,9,236,239,239,239,239,236,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.491Z,2026-01-25T23:26:58.491Z,236,236
885,9,237,274,274,237,274,237,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.503Z,2026-01-25T23:26:58.503Z,235,228
890,9,238,241,241,238,241,238,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.516Z,2026-01-25T23:26:58.516Z,236,235
897,9,240,267,240,267,240,267,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.535Z,2026-01-25T23:26:58.535Z,235,230
904,9,242,277,242,277,242,277,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.555Z,2026-01-25T23:26:58.555Z,235,228
908,9,243,283,243,243,243,283,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.566Z,2026-01-25T23:26:58.566Z,234,227
912,9,244,284,244,244,244,284,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.577Z,2026-01-25T23:26:58.577Z,234,226
917,9,245,300,245,245,245,300,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.592Z,2026-01-25T23:26:58.592Z,234,224
923,9,246,263,246,246,246,263,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.608Z,2026-01-25T23:26:58.608Z,234,230
927,9,247,273,273,247,273,247,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.618Z,2026-01-25T23:26:58.618Z,234,229
929,9,248,290,290,248,290,248,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.623Z,2026-01-25T23:26:58.623Z,234,225
933,9,249,258,249,249,249,258,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.633Z,2026-01-25T23:26:58.633Z,233,231
936,9,250,271,271,271,271,250,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.641Z,2026-01-25T23:26:58.641Z,233,229
939,9,251,305,251,305,251,305,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.651Z,2026-01-25T23:26:58.651Z,233,223
942,9,252,265,265,252,265,252,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.661Z,2026-01-25T23:26:58.661Z,233,230
947,9,253,269,269,253,269,253,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.676Z,2026-01-25T23:26:58.676Z,233,229
951,9,254,298,298,254,298,254,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.688Z,2026-01-25T23:26:58.688Z,232,224
956,9,255,308,308,255,308,255,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.702Z,2026-01-25T23:26:58.702Z,232,223
960,9,256,292,292,292,292,256,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.714Z,2026-01-25T23:26:58.714Z,232,225
965,9,257,306,306,257,306,257,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.728Z,2026-01-25T23:26:58.728Z,232,223
972,9,259,301,259,301,259,301,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.746Z,2026-01-25T23:26:58.746Z,231,224
975,9,260,287,287,260,287,260,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.753Z,2026-01-25T23:26:58.753Z,231,226
977,9,261,286,261,261,261,286,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.758Z,2026-01-25T23:26:58.758Z,231,226
982,9,262,289,289,262,289,262,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.770Z,2026-01-25T23:26:58.770Z,230,225
987,9,264,293,293,264,293,264,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.783Z,2026-01-25T23:26:58.783Z,230,225
992,9,266,285,266,266,266,285,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.797Z,2026-01-25T23:26:58.797Z,230,226
995,9,268,279,268,268,268,279,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.808Z,2026-01-25T23:26:58.808Z,230,227
999,9,270,304,270,304,270,304,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.820Z,2026-01-25T23:26:58.820Z,229,223
1005,9,272,299,299,299,299,272,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.836Z,2026-01-25T23:26:58.836Z,229,224
1014,9,275,307,275,275,275,307,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.859Z,2026-01-25T23:26:58.859Z,228,222
1016,9,276,297,276,297,276,297,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.864Z,2026-01-25T23:26:58.864Z,228,223
1024,9,278,303,278,303,278,303,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.884Z,2026-01-25T23:26:58.884Z,228,223
1032,9,280,309,309,309,309,280,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.903Z,2026-01-25T23:26:58.903Z,227,223
1034,9,281,294,294,294,294,281,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.908Z,2026-01-25T23:26:58.908Z,227,225
1037,9,282,296,296,282,296,282,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.915Z,2026-01-25T23:26:58.915Z,227,224
1052,9,288,302,302,302,302,288,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.952Z,2026-01-25T23:26:58.952Z,226,223
1062,9,291,295,291,295,291,295,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:58.977Z,2026-01-25T23:26:58.977Z,225,224
1098,9,310,388,310,310,310,388,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.074Z,2026-01-25T23:26:59.074Z,222,212
1103,9,311,416,416,416,416,311,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.087Z,2026-01-25T23:26:59.087Z,222,209
1107,9,312,397,397,397,397,312,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.097Z,2026-01-25T23:26:59.097Z,222,211
1110,9,313,374,313,374,313,374,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.106Z,2026-01-25T23:26:59.106Z,222,214
1114,9,314,363,363,363,363,314,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.116Z,2026-01-25T23:26:59.116Z,222,216
1117,9,315,373,315,373,315,373,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.124Z,2026-01-25T23:26:59.124Z,222,214
1122,9,316,380,380,380,380,316,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.137Z,2026-01-25T23:26:59.137Z,222,213
1127,9,317,334,334,334,334,317,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.149Z,2026-01-25T23:26:59.149Z,222,219
1132,9,318,405,318,318,318,405,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.163Z,2026-01-25T23:26:59.163Z,221,209
1137,9,319,367,367,367,367,319,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.176Z,2026-01-25T23:26:59.176Z,221,215
1142,9,320,329,329,320,329,320,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.191Z,2026-01-25T23:26:59.191Z,221,220
1145,9,321,414,321,321,321,414,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.199Z,2026-01-25T23:26:59.199Z,221,209
1150,9,322,392,322,322,322,392,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.213Z,2026-01-25T23:26:59.213Z,221,212
1155,9,323,360,323,360,323,360,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.228Z,2026-01-25T23:26:59.228Z,221,216
1161,9,324,408,324,324,324,408,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.244Z,2026-01-25T23:26:59.244Z,221,210
1166,9,325,328,325,325,325,328,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.257Z,2026-01-25T23:26:59.257Z,220,220
1167,9,326,344,326,326,326,344,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.260Z,2026-01-25T23:26:59.260Z,220,218
1173,9,327,413,327,327,327,413,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.277Z,2026-01-25T23:26:59.277Z,220,209
1184,9,330,395,330,395,330,395,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.315Z,2026-01-25T23:26:59.315Z,220,211
1187,9,331,390,390,390,390,331,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.323Z,2026-01-25T23:26:59.323Z,220,212
1190,9,332,394,394,394,394,332,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.331Z,2026-01-25T23:26:59.331Z,220,211
1193,9,333,347,347,347,347,333,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.340Z,2026-01-25T23:26:59.340Z,219,218
1198,9,335,379,379,335,379,335,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.354Z,2026-01-25T23:26:59.354Z,219,214
1202,9,336,361,336,336,336,361,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.365Z,2026-01-25T23:26:59.365Z,219,216
1207,9,337,403,403,337,403,337,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.379Z,2026-01-25T23:26:59.379Z,219,210
1211,9,338,387,338,387,338,387,false,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.390Z,2026-01-25T23:26:59.390Z,219,212
1213,9,339,353,339,339,339,353,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.395Z,2026-01-25T23:26:59.395Z,219,217
1217,9,340,381,340,340,340,381,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.405Z,2026-01-25T23:26:59.405Z,218,212
1221,9,341,401,401,401,401,341,true,2026-01-03,KvK #9,KvK #9,2026-01-25T23:26:59.416Z,2026-01-25T23:26:59.416Z,218,211
